object_probs,left,top,right,bottom
person 0.56743 motorbike 0.77905,600,310,624,341
motorbike 0.56410,231,401,270,466
motorbike 0.55476,624,349,649,383
person 0.57825 motorbike 0.51875,516,307,534,343
car 0.95583,666,356,842,461
car 0.81858,368,246,412,285
person 0.67177,227,377,266,448
person 0.64981,325,268,345,311
person 0.56228,443,294,460,325
person 0.55582,600,300,620,329
person 0.54337,185,272,202,304
person 0.52731,514,298,532,329
person 0.52296,623,337,647,371
person 0.50029,453,313,468,341
