object_probs,left,top,right,bottom
motorbike 0.94678,642,537,719,616
motorbike 0.87722,873,421,920,476
motorbike 0.87267,786,449,842,504
motorbike 0.85742,840,523,890,596
motorbike 0.53789,957,436,1003,507
car 0.99098,737,292,870,336
car 0.95108,0,558,132,719
car 0.68356,419,269,466,303
person 0.97323,837,481,892,591
person 0.94833,959,416,1001,499
person 0.94730,338,648,419,719
person 0.90552,877,398,920,467
person 0.87173,663,491,718,584
person 0.80185,793,416,838,489
person 0.79080,372,271,393,304
person 0.58512,347,272,369,302
person 0.58106,524,276,543,305
