object_probs,left,top,right,bottom
motorbike 0.84091,631,602,720,718
person 0.63384 motorbike 0.82940,978,331,1003,368
motorbike 0.79212,1017,371,1040,400
motorbike 0.64298,739,438,803,509
person 0.64196 motorbike 0.63658,1019,347,1045,390
motorbike 0.63452,978,348,1004,378
motorbike 0.58895,1062,334,1078,370
motorbike 0.51372,245,307,265,345
motorbike 0.50893,740,464,785,518
motorbike 0.50815,923,366,952,406
person 0.76073 motorbike 0.50260,373,274,394,306
car 0.98734,311,536,641,717
car 0.95440,218,252,287,297
car 0.91092,417,262,486,306
car 0.69575,331,244,380,288
person 0.87058,630,578,719,699
person 0.86528,759,396,805,466
person 0.82401,918,342,955,402
person 0.76918,1036,292,1056,330
person 0.74041,752,414,802,496
person 0.73809,739,434,788,510
