object_probs,left,top,right,bottom
motorbike 0.96954,424,542,513,615
motorbike 0.89006,275,617,398,711
motorbike 0.88888,804,400,848,452
motorbike 0.83522,883,424,925,482
motorbike 0.82345,719,440,765,501
motorbike 0.55222,291,371,319,409
car 0.98449,976,282,1073,329
car 0.97772,909,346,1060,426
car 0.87427,265,271,329,334
car 0.66739,372,248,441,294
person 0.97504,720,417,765,492
person 0.97423,886,398,926,467
person 0.90802,444,503,489,572
person 0.86623,974,411,1014,487
person 0.81236,811,373,839,414
person 0.70155,287,346,319,408
person 0.68546,806,377,847,443
person 0.59399,269,592,384,694
person 0.56786,374,269,394,305
person 0.51822,752,362,778,410
