object_probs,left,top,right,bottom
motorbike 0.90090,343,574,451,652
motorbike 0.86798,772,402,818,463
motorbike 0.84281,677,459,726,527
motorbike 0.78757,859,443,902,496
motorbike 0.74788,945,463,991,517
motorbike 0.64983,154,627,293,718
motorbike 0.56922,290,359,324,419
car 0.98523,937,282,1045,330
car 0.94745,267,277,335,343
car 0.93720,879,356,1041,437
car 0.57093,378,250,426,295
person 0.95940,863,411,905,486
person 0.93342,946,426,986,490
person 0.84064,677,428,726,518
person 0.81154,777,381,815,445
person 0.79701,369,529,434,595
person 0.67868,375,269,392,304
person 0.61010,694,375,736,440
