object_probs,left,top,right,bottom
motorbike 0.82607,941,462,1025,532
motorbike 0.78146,517,330,539,359
motorbike 0.71352,762,367,797,403
motorbike 0.50557,477,309,495,333
car 0.94748,607,281,707,330
bicycle 0.53651,223,307,245,344
person 0.97564,960,437,1012,519
person 0.94373,515,312,537,352
person 0.90942,330,269,348,310
person 0.89710,250,349,280,397
person 0.88433,756,340,795,399
person 0.88176,352,273,370,306
person 0.72588,438,289,458,319
person 0.64767,469,295,493,327
person 0.62229,226,272,253,342
person 0.58940,232,274,252,309
person 0.52908,759,339,788,372
person 0.51766,436,278,457,306
