object_probs,left,top,right,bottom
motorbike 0.92888,965,402,1041,466
person 0.85928 motorbike 0.81035,520,290,541,322
motorbike 0.68186,219,443,260,501
person 0.74536 motorbike 0.66901,419,294,439,324
motorbike 0.66532,564,331,588,366
motorbike 0.52483,514,346,537,392
motorbike 0.50780,284,390,309,432
car 0.98633,590,335,728,422
car 0.91521,351,247,401,277
person 0.88588,475,294,493,326
person 0.86794,215,419,255,483
person 0.86080,983,380,1030,451
person 0.70324,278,365,309,425
person 0.62057,326,275,347,311
person 0.60385,961,362,998,426
