object_probs,left,top,right,bottom
person 0.56238 motorbike 0.77476,979,331,1004,368
motorbike 0.68113,624,576,748,695
motorbike 0.67390,927,368,953,404
motorbike 0.67183,613,290,648,327
motorbike 0.61135,748,464,797,515
motorbike 0.60871,1022,347,1047,391
motorbike 0.59519,1019,371,1041,398
person 0.78697 motorbike 0.52461,373,274,394,306
car 0.96404,336,531,640,710
car 0.89778,215,251,277,297
car 0.88672,419,262,488,307
car 0.67844,333,248,380,279
person 0.92220,751,420,802,497
person 0.79735,639,571,726,697
person 0.74750,930,349,955,391
person 0.67142,926,336,953,371
person 0.56036,1038,293,1059,327
person 0.55783,772,391,800,430
person 0.51260,1017,336,1050,395
