object_probs,left,top,right,bottom
motorbike 0.87295,553,618,656,696
motorbike 0.83395,1028,400,1069,461
motorbike 0.82538,890,403,932,457
motorbike 0.80498,778,484,826,544
motorbike 0.69717,931,460,974,525
motorbike 0.50016,960,376,999,437
car 0.96324,838,288,956,335
car 0.92364,426,273,510,312
car 0.59040,14,475,267,696
person 0.96657,780,437,832,520
person 0.95987,928,428,977,519
person 0.93938,1029,381,1066,450
person 0.92556,373,271,392,306
person 0.92179,961,364,998,429
person 0.85062,891,379,930,447
person 0.83485,561,555,632,637
person 0.78534,346,271,367,304
