object_probs,left,top,right,bottom
motorbike 0.74856,473,330,495,357
motorbike 0.69465,232,379,269,443
motorbike 0.57540,554,329,575,359
motorbike 0.56357,81,564,157,641
motorbike 0.55532,681,370,712,404
car 0.99167,744,375,955,499
car 0.83550,383,254,431,286
person 0.97066,472,312,496,350
person 0.89896,545,311,567,351
person 0.65658,295,335,322,377
person 0.65321,328,267,352,309
person 0.58099,681,331,711,365
person 0.53422,710,404,737,471
person 0.52881,678,315,705,344
person 0.52258,553,313,574,353
