object_probs,left,top,right,bottom
motorbike 0.96416,483,522,568,587
motorbike 0.85911,906,426,937,467
motorbike 0.75734,363,581,472,683
motorbike 0.75177,797,376,835,413
motorbike 0.70757,998,424,1044,476
motorbike 0.69378,750,415,797,482
motorbike 0.63007,833,381,875,438
motorbike 0.54139,906,399,944,460
person 0.73703 motorbike 0.52119,283,347,311,392
car 0.97658,944,343,1072,409
car 0.95774,1003,280,1077,326
car 0.91263,245,267,318,324
car 0.68766,373,252,446,294
person 0.96349,752,401,799,470
person 0.95840,908,384,946,447
person 0.85026,363,549,446,660
person 0.81883,802,346,826,392
person 0.77204,502,481,550,557
person 0.76956,1002,399,1041,467
