object_probs,left,top,right,bottom
traffic light 0.63130,172,250,186,276
motorbike 0.72837,243,476,272,516
motorbike 0.70189,307,482,351,548
motorbike 0.68266,248,391,272,421
person 0.56147 motorbike 0.52670,389,272,410,301
motorbike 0.50434,735,363,808,404
car 0.98973,700,284,845,338
car 0.95767,0,588,159,719
car 0.78289,277,297,340,346
person 0.96237,230,435,272,509
person 0.76196,243,373,269,413
person 0.72603,194,306,212,339
person 0.63354,308,459,345,532
person 0.56651,756,343,798,395
person 0.56439,513,276,529,303
person 0.55785,239,360,263,389
