object_probs,left,top,right,bottom
truck 0.90539,182,331,340,497
motorbike 0.94354,873,441,947,501
motorbike 0.84776,368,329,395,359
motorbike 0.67319,139,563,210,635
motorbike 0.61922,559,322,589,363
motorbike 0.57809,1,600,35,678
motorbike 0.57740,557,309,594,349
car 0.98612,405,282,481,334
car 0.96313,631,328,770,402
person 0.95167,362,311,392,353
person 0.91811,883,406,928,488
person 0.74804,558,301,597,355
person 0.64011,717,318,743,351
person 0.52670,370,269,387,301
person 0.51733,120,486,200,607
person 0.50312,723,328,748,355
