object_probs,left,top,right,bottom
motorbike 0.97378,869,384,936,444
motorbike 0.90066,199,467,243,524
person 0.58792 motorbike 0.78704,401,293,418,318
person 0.62972 motorbike 0.72420,474,328,498,371
motorbike 0.66895,269,415,299,454
motorbike 0.54209,479,346,503,380
motorbike 0.50262,329,294,355,321
car 0.96520,543,321,674,404
car 0.90590,341,242,383,276
car 0.73715,975,387,1079,521
person 0.96595,196,437,239,502
person 0.90650,878,352,926,427
person 0.88776,263,383,304,447
person 0.87945,477,277,495,306
person 0.70340,533,311,555,349
person 0.60241,453,290,472,319
