object_probs,left,top,right,bottom
truck 0.53799,293,299,377,397
motorbike 0.93116,941,439,986,503
motorbike 0.92555,536,501,615,575
motorbike 0.91952,687,602,778,686
motorbike 0.82013,365,616,474,695
motorbike 0.69782,227,576,341,649
car 0.99319,750,292,886,338
car 0.99243,679,421,891,536
car 0.74928,341,244,393,287
car 0.58402,296,305,377,398
person 0.90570,549,465,594,528
person 0.77663,694,559,774,645
person 0.73475,943,416,988,488
person 0.73224,368,561,444,642
person 0.66633,243,521,282,591
person 0.58522,671,544,759,617
person 0.54656,374,271,392,307
person 0.53789,258,536,301,615
person 0.51747,265,443,303,500
