object_probs,left,top,right,bottom
truck 0.58947,0,465,149,710
motorbike 0.92160,613,333,646,371
motorbike 0.83050,739,379,786,430
motorbike 0.76711,949,402,1019,450
person 0.81387 motorbike 0.58564,557,293,579,325
motorbike 0.53904,207,478,276,552
motorbike 0.52604,478,315,503,350
motorbike 0.51018,528,357,567,392
car 0.90332,445,283,524,327
person 0.94198,235,428,284,512
person 0.94156,963,372,1008,443
person 0.86553,739,358,781,424
person 0.80735,518,345,567,393
person 0.62982,611,319,641,346
