object_probs,left,top,right,bottom
truck 0.79694,215,307,322,456
motorbike 0.85346,892,356,939,416
motorbike 0.84606,648,340,696,388
motorbike 0.74767,322,310,352,345
motorbike 0.54529,75,531,160,626
car 0.98669,450,298,536,355
car 0.96890,739,347,906,444
car 0.51141,278,234,359,268
person 0.82800,653,322,696,380
person 0.68749,194,432,234,508
person 0.59524,354,268,374,300
person 0.58778,322,291,349,330
person 0.54630,796,337,816,354
person 0.51379,79,445,155,570
person 0.50072,663,318,694,347
