object_probs,left,top,right,bottom
motorbike 0.95708,582,484,653,543
motorbike 0.83860,500,541,589,619
motorbike 0.79883,877,362,918,416
motorbike 0.78556,807,398,857,456
motorbike 0.72037,271,347,294,380
motorbike 0.65175,939,405,974,447
motorbike 0.57588,1039,410,1070,452
person 0.55436,268,334,293,376
car 0.94076,235,260,310,319
car 0.91087,0,650,324,719
car 0.89987,390,258,459,299
car 0.85478,983,342,1072,396
car 0.82407,1051,282,1078,320
car 0.80511,319,237,357,262
person 0.97999,809,382,856,448
person 0.95595,944,367,980,428
person 0.89821,503,508,586,612
person 0.86623,484,277,501,308
person 0.78392,590,450,640,534
person 0.71520,879,326,902,372
person 0.70722,373,268,393,305
person 0.56664,1039,378,1073,445
person 0.54706,893,350,917,387
