object_probs,left,top,right,bottom
motorbike 0.66947,726,352,761,390
motorbike 0.60798,886,460,963,517
car 0.84211,587,281,684,329
bicycle 0.53553,223,309,245,350
person 0.95582,902,420,946,497
person 0.95493,1032,416,1073,502
person 0.88394,498,309,517,346
person 0.85949,352,273,371,305
person 0.80608,329,268,347,308
person 0.69820,423,277,442,309
person 0.67631,454,274,471,301
person 0.67360,729,332,760,370
person 0.63383,455,294,474,324
person 0.61055,251,355,284,414
person 0.59265,230,277,258,342
