object_probs,left,top,right,bottom
truck 0.70233,165,330,341,536
truck 0.66496,213,234,351,332
motorbike 0.91455,531,309,562,347
motorbike 0.78246,386,330,414,361
motorbike 0.63124,77,602,160,679
motorbike 0.56731,813,417,856,475
motorbike 0.52986,794,401,861,466
motorbike 0.52504,1011,401,1073,452
car 0.96771,608,320,728,393
car 0.95099,393,276,462,325
person 0.86186,803,385,843,452
person 0.83983,532,292,566,326
person 0.82238,1023,375,1069,443
person 0.80005,77,514,161,656
person 0.79001,380,311,413,357
person 0.52217,362,268,378,305
