object_probs,left,top,right,bottom
motorbike 0.87736,437,309,457,338
motorbike 0.77605,227,422,266,479
motorbike 0.74686,501,310,518,337
motorbike 0.62613,583,389,608,431
motorbike 0.52388,606,348,627,381
motorbike 0.51955,578,308,600,337
car 0.94960,645,347,797,448
car 0.93086,364,247,411,282
person 0.87976,496,297,515,329
person 0.85073,573,296,596,331
person 0.81713,226,401,267,464
person 0.76556,434,298,454,324
person 0.73174,570,366,587,418
person 0.70182,604,336,628,371
person 0.54611,422,271,439,296
person 0.50634,325,271,346,309
