object_probs,left,top,right,bottom
truck 0.50573,297,302,378,400
motorbike 0.94987,935,437,982,506
motorbike 0.94093,529,520,608,583
motorbike 0.84204,675,601,763,688
motorbike 0.79415,208,580,313,650
motorbike 0.78720,349,588,463,688
motorbike 0.68866,265,465,308,526
car 0.99464,676,422,891,537
car 0.99357,743,294,867,335
car 0.73765,335,242,396,284
car 0.69562,301,308,380,400
person 0.93776,938,417,983,490
person 0.85340,542,468,587,529
person 0.70932,222,527,259,592
person 0.70453,236,537,280,622
person 0.68160,261,445,300,504
person 0.62327,544,492,598,575
person 0.54613,658,541,737,618
person 0.53836,360,573,448,662
person 0.53669,374,272,392,307
