object_probs,left,top,right,bottom
truck 0.68364,91,359,330,577
truck 0.52749,229,237,370,348
person 0.61516 motorbike 0.89312,411,329,442,368
motorbike 0.84041,697,383,742,432
motorbike 0.80407,937,399,1005,464
person 0.74910 motorbike 0.78397,493,287,516,325
motorbike 0.61895,852,360,899,408
car 0.95770,558,314,669,377
car 0.93807,373,272,437,315
person 0.91037,697,359,737,424
person 0.90246,946,391,993,462
person 0.80559,853,345,896,403
person 0.80501,581,294,608,314
person 0.67083,495,280,514,305
person 0.53226,409,318,433,351
