object_probs,left,top,right,bottom
motorbike 0.85292,477,329,499,358
motorbike 0.84913,558,329,580,360
motorbike 0.82106,97,570,175,629
motorbike 0.76204,232,376,269,443
car 0.97940,765,382,989,510
car 0.72870,385,254,433,287
person 0.94952,477,314,500,350
person 0.79835,554,312,577,352
person 0.68855,296,334,321,374
person 0.68714,730,415,758,487
person 0.68037,690,323,727,382
person 0.66773,92,516,165,597
person 0.62022,231,362,270,426
person 0.60052,328,268,350,308
person 0.59352,739,414,773,492
