object_probs,left,top,right,bottom
motorbike 0.93744,552,519,623,596
motorbike 0.88280,845,498,911,574
motorbike 0.85500,128,648,259,718
motorbike 0.83501,781,490,847,545
motorbike 0.82595,672,445,734,505
motorbike 0.76929,512,469,560,527
motorbike 0.75339,1023,378,1062,445
car 0.98842,851,292,966,334
car 0.98473,798,382,971,481
car 0.92933,281,288,355,367
car 0.77890,363,250,409,282
person 0.95350,789,451,839,534
person 0.90908,562,487,619,583
person 0.90773,853,482,904,559
person 0.88995,680,419,723,487
person 0.83803,516,424,556,488
person 0.70358,1024,366,1062,424
person 0.65295,159,600,206,686
person 0.55819,292,397,320,435
person 0.52509,522,433,571,510
person 0.51446,375,274,393,306
