object_probs,left,top,right,bottom
truck 0.54966,287,298,370,384
motorbike 0.96404,592,482,659,550
motorbike 0.94074,346,524,432,594
motorbike 0.92846,975,421,1015,481
motorbike 0.89236,443,574,533,657
motorbike 0.86121,757,562,833,641
motorbike 0.83349,712,529,774,585
motorbike 0.76998,283,441,323,502
car 0.99501,787,294,906,335
car 0.98728,724,405,921,516
car 0.76419,287,293,369,379
car 0.51759,346,243,394,296
person 0.94050,280,421,319,485
person 0.87426,359,483,410,556
person 0.85095,446,533,527,621
person 0.83822,975,397,1015,467
person 0.83538,604,445,651,511
person 0.74446,716,486,771,578
