object_probs,left,top,right,bottom
bus 0.90574,21,440,325,650
motorbike 0.97734,656,561,732,642
motorbike 0.86014,836,440,886,507
motorbike 0.82325,966,407,1014,490
car 0.98150,886,283,1006,332
car 0.97085,453,274,534,316
car 0.93977,0,650,312,716
person 0.99241,837,413,885,496
person 0.93254,967,399,1014,478
person 0.92131,660,516,727,596
person 0.90614,372,271,393,305
person 0.79541,940,360,976,429
person 0.66018,1063,352,1079,441
person 0.61926,347,271,368,304
person 0.61047,997,349,1033,407
