object_probs,left,top,right,bottom
truck 0.58182,288,297,371,385
motorbike 0.95614,583,478,656,555
motorbike 0.95324,970,421,1014,483
motorbike 0.94150,436,573,524,663
motorbike 0.87383,335,524,420,592
motorbike 0.81550,282,441,321,504
motorbike 0.78783,706,531,773,588
motorbike 0.78271,746,587,822,642
car 0.99598,782,294,904,335
car 0.99327,721,405,913,518
car 0.67177,287,293,369,379
car 0.59314,345,244,393,294
person 0.96662,971,398,1012,467
person 0.90820,712,488,767,579
person 0.88246,278,422,318,487
person 0.80304,339,494,388,579
person 0.69983,593,450,642,537
person 0.68563,442,538,491,619
person 0.61520,363,504,408,576
person 0.61205,740,535,823,618
