object_probs,left,top,right,bottom
traffic light 0.53019,177,250,192,276
motorbike 0.80323,269,525,330,581
person 0.87447 motorbike 0.71876,204,315,222,343
motorbike 0.61380,250,411,271,442
motorbike 0.56964,796,361,869,408
person 0.64567,246,394,271,436
motorbike 0.51353,216,483,258,546
car 0.99159,664,283,804,337
car 0.97466,290,307,352,361
car 0.77358,0,639,38,719
person 0.89660,211,465,254,524
person 0.81551,480,273,496,298
person 0.64597,275,484,322,553
person 0.59487,390,271,409,300
person 0.55419,209,460,237,494
