object_probs,left,top,right,bottom
motorbike 0.86063,673,569,758,684
motorbike 0.83145,761,436,820,507
motorbike 0.73851,933,368,959,402
person 0.69627 motorbike 0.73574,988,326,1016,370
motorbike 0.53456,933,350,960,392
car 0.97819,362,522,659,703
car 0.92015,213,250,278,297
car 0.88579,418,262,490,308
car 0.73726,333,248,380,279
person 0.88227,776,388,822,446
person 0.86105,768,412,822,497
person 0.79333,374,274,392,306
person 0.76140,932,341,967,397
person 0.67594,931,335,955,370
person 0.57601,1046,289,1064,327
person 0.52228,672,555,756,644
