object_probs,left,top,right,bottom
motorbike 0.78701,678,348,746,397
motorbike 0.63118,251,449,277,489
motorbike 0.60410,331,461,368,524
motorbike 0.60254,243,419,276,483
person 0.55337 motorbike 0.56023,389,272,410,301
car 0.98570,738,283,894,338
car 0.97696,0,548,230,718
car 0.95637,268,293,336,339
person 0.82251,331,439,368,506
person 0.73644,692,340,739,393
person 0.71596,187,295,204,327
person 0.71152,241,416,270,454
person 0.67686,233,349,260,390
person 0.65979,169,249,184,277
person 0.64071,547,278,565,307
