object_probs,left,top,right,bottom
bus 0.90069,126,404,367,606
motorbike 0.92446,763,502,832,577
motorbike 0.86171,901,421,945,475
motorbike 0.83169,1011,399,1051,457
motorbike 0.75491,995,369,1018,404
car 0.98861,484,278,572,321
car 0.96221,955,282,1059,328
person 0.96894,905,386,946,451
person 0.93260,1011,380,1051,449
person 0.91985,372,271,392,305
person 0.86064,773,466,823,530
person 0.73644,1055,339,1076,389
person 0.68978,347,272,368,303
person 0.68655,996,349,1021,394
person 0.53935,885,289,913,325
