object_probs,left,top,right,bottom
motorbike 0.94066,595,332,625,368
motorbike 0.78679,188,492,259,578
motorbike 0.78278,897,386,960,434
motorbike 0.78153,701,359,745,417
person 0.68212 motorbike 0.73697,535,290,559,323
motorbike 0.64444,469,308,495,344
motorbike 0.53458,519,351,581,394
car 0.74828,430,279,510,323
car 0.64835,0,481,131,714
person 0.90629,905,360,947,425
person 0.81361,228,437,278,513
person 0.78213,702,345,742,406
person 0.76794,591,316,620,346
person 0.71825,526,347,574,394
person 0.52255,707,349,735,386
