object_probs,left,top,right,bottom
truck 0.55375,316,311,462,459
motorbike 0.77634,513,292,541,319
motorbike 0.77509,175,510,248,596
motorbike 0.75154,852,361,900,419
motorbike 0.73070,670,340,708,400
motorbike 0.71480,457,312,478,343
motorbike 0.64020,579,329,602,362
motorbike 0.54358,536,347,595,393
motorbike 0.51812,680,366,708,403
car 0.95408,0,544,80,705
car 0.72414,425,276,503,311
person 0.94216,216,450,268,535
person 0.81593,543,344,592,394
person 0.60540,575,313,601,344
person 0.60540,174,494,255,582
