object_probs,left,top,right,bottom
motorbike 0.93598,414,539,503,618
motorbike 0.81914,881,424,922,483
motorbike 0.78374,799,400,843,452
motorbike 0.72749,742,398,781,431
motorbike 0.70100,250,616,380,709
motorbike 0.68028,713,437,758,502
motorbike 0.65001,971,444,1014,498
motorbike 0.61194,291,370,321,411
car 0.99182,909,345,1058,429
car 0.97124,977,283,1071,329
car 0.87921,264,274,331,335
car 0.54363,386,253,430,285
person 0.97276,885,399,923,467
person 0.96468,971,411,1012,489
person 0.94908,716,420,759,491
person 0.81890,807,375,831,414
person 0.75409,428,506,473,572
person 0.75028,746,363,772,409
person 0.68940,802,378,841,443
person 0.57716,374,269,394,305
