object_probs,left,top,right,bottom
motorbike 0.81777,523,312,547,344
motorbike 0.76374,834,381,882,431
motorbike 0.59680,245,348,272,388
motorbike 0.59421,493,310,516,337
person 0.75465 motorbike 0.57058,571,329,597,369
car 0.95224,676,284,795,333
car 0.51423,414,271,449,288
person 0.89867,834,358,879,422
person 0.74944,494,294,517,323
person 0.74172,351,274,370,305
person 0.70017,240,336,274,396
person 0.67991,517,296,539,322
person 0.62530,332,268,350,310
person 0.58398,225,281,243,328
person 0.58189,485,294,505,324
person 0.52967,227,271,244,308
