object_probs,left,top,right,bottom
traffic light 0.56353,150,231,169,254
motorbike 0.95507,406,333,438,367
motorbike 0.92384,194,516,273,597
motorbike 0.71604,902,362,980,404
motorbike 0.59118,388,271,411,302
person 0.84135 motorbike 0.54997,220,329,242,367
car 0.99039,300,380,438,494
car 0.94650,231,261,294,305
bicycle 0.81561,1013,368,1076,412
person 0.92019,178,496,267,581
person 0.85509,191,294,208,332
person 0.81336,919,340,960,397
person 0.77273,1026,341,1069,401
person 0.68300,408,317,435,348
person 0.52794,1035,347,1062,385
