object_probs,left,top,right,bottom
motorbike 0.88456,830,442,901,495
motorbike 0.88184,703,348,736,384
motorbike 0.55134,964,414,1038,494
car 0.91956,559,279,659,329
bicycle 0.72913,263,395,289,426
person 0.95091,840,409,887,487
person 0.93043,967,403,1017,491
person 0.88875,254,361,289,420
person 0.85288,699,324,737,382
person 0.83373,409,271,429,305
person 0.83330,328,270,345,312
person 0.82689,353,273,371,305
person 0.80488,242,278,261,326
person 0.70546,478,305,497,341
person 0.63879,435,273,454,299
person 0.50223,437,291,456,319
