object_probs,left,top,right,bottom
motorbike 0.85737,953,399,1028,462
person 0.83429 motorbike 0.76358,417,295,436,323
person 0.82292 motorbike 0.73748,518,289,538,320
motorbike 0.71002,216,444,257,500
motorbike 0.57237,561,331,586,365
motorbike 0.56686,284,390,309,432
car 0.99262,587,331,725,419
car 0.91137,352,248,402,278
person 0.88355,212,421,253,484
person 0.84627,966,373,1015,451
person 0.79853,473,294,492,326
person 0.79258,276,367,310,424
person 0.69952,950,361,987,424
person 0.54456,326,275,347,312
