object_probs,left,top,right,bottom
motorbike 0.96408,664,480,734,550
motorbike 0.83224,988,374,1019,414
motorbike 0.82787,947,348,975,389
motorbike 0.73954,555,288,585,324
motorbike 0.68253,713,421,762,481
motorbike 0.63628,887,388,915,422
car 0.97626,197,582,533,709
car 0.97322,407,261,476,305
car 0.91987,227,256,291,305
car 0.85184,1038,321,1079,382
car 0.51495,326,237,366,260
car 0.50173,326,245,367,275
person 0.91334,666,448,720,541
person 0.79186,949,333,975,369
person 0.77757,715,407,756,465
person 0.75694,988,306,1012,351
person 0.73981,372,271,392,305
person 0.72904,886,359,923,417
person 0.71596,885,355,914,392
person 0.67998,989,345,1026,404
