object_probs,left,top,right,bottom
motorbike 0.90484,841,491,895,577
motorbike 0.78044,848,400,909,459
motorbike 0.71613,977,328,1004,371
motorbike 0.60491,980,347,1004,379
motorbike 0.59543,722,309,760,334
motorbike 0.57367,1039,310,1060,346
person 0.65711 motorbike 0.53424,1060,323,1078,375
car 0.96648,526,479,774,640
car 0.95400,436,266,510,312
car 0.89837,205,242,258,289
car 0.68184,345,246,391,292
person 0.90342,852,374,905,449
person 0.88084,840,471,892,562
person 0.79868,723,293,756,327
person 0.78122,977,319,1010,376
person 0.77777,374,273,391,308
