object_probs,left,top,right,bottom
motorbike 0.91140,561,330,584,360
motorbike 0.79374,478,330,502,358
motorbike 0.70016,103,569,176,625
motorbike 0.67661,232,376,269,442
motorbike 0.63498,693,364,737,413
car 0.96813,768,383,988,511
car 0.53956,404,268,449,292
person 0.89270,478,314,502,351
person 0.87612,744,417,772,490
person 0.86016,555,313,579,352
person 0.83899,92,511,170,597
person 0.72274,230,361,270,427
person 0.69826,696,322,732,382
person 0.66463,295,334,322,374
person 0.52917,329,269,352,306
