object_probs,left,top,right,bottom
motorbike 0.90228,51,602,142,681
motorbike 0.83430,1037,347,1063,390
motorbike 0.80813,983,395,1021,456
person 0.70150,984,377,1023,448
motorbike 0.71568,193,630,321,718
motorbike 0.63446,366,676,489,719
car 0.97854,594,288,711,335
car 0.94026,420,500,702,663
car 0.91267,299,344,401,469
car 0.58564,321,238,362,264
person 0.84876,373,272,393,304
person 0.56087,728,522,776,590
person 0.54026,230,595,280,683
person 0.53915,730,556,779,640
person 0.52962,49,576,142,665
person 0.52772,382,620,466,707
