object_probs,left,top,right,bottom
motorbike 0.85899,802,403,862,451
motorbike 0.80060,228,356,263,417
motorbike 0.79075,532,346,564,384
motorbike 0.79029,195,503,240,561
motorbike 0.78969,622,349,650,384
motorbike 0.66511,849,369,885,405
car 0.89888,410,260,473,304
car 0.69781,958,419,1079,538
person 0.96764,187,457,241,532
person 0.87524,1010,511,1046,594
person 0.86485,618,328,644,375
person 0.85589,288,315,311,352
person 0.84697,526,327,563,382
person 0.67791,847,353,874,388
person 0.66459,844,350,886,403
person 0.57919,809,385,857,445
