object_probs,left,top,right,bottom
motorbike 0.94201,825,443,872,500
motorbike 0.90627,558,575,657,662
motorbike 0.89401,715,484,776,541
motorbike 0.84097,774,587,838,650
motorbike 0.57917,909,482,953,542
car 0.99261,685,289,825,338
car 0.88237,384,267,461,302
person 0.96195,826,415,872,488
person 0.89666,772,524,845,631
person 0.89584,912,433,961,526
person 0.82583,721,443,764,507
person 0.77992,571,529,650,623
person 0.69532,724,455,778,531
person 0.57682,500,274,515,300
person 0.50867,346,272,368,303
