object_probs,left,top,right,bottom
bus 0.69405,121,410,368,615
motorbike 0.92546,751,526,815,588
motorbike 0.86172,1003,398,1045,462
motorbike 0.85443,891,419,938,483
motorbike 0.51165,986,368,1015,409
car 0.98148,481,278,565,321
car 0.96695,936,281,1047,328
car 0.88058,0,632,451,719
person 0.98198,892,391,939,472
person 0.91647,373,271,392,305
person 0.90212,753,473,810,564
person 0.88125,1003,381,1047,450
person 0.71923,983,343,1018,406
person 0.69437,347,271,368,303
person 0.56909,1042,344,1066,394
