object_probs,left,top,right,bottom
traffic light 0.64706,174,250,187,278
motorbike 0.88695,304,506,351,558
motorbike 0.83736,247,390,270,426
motorbike 0.64974,751,363,819,405
motorbike 0.50102,231,462,272,524
car 0.98003,696,284,825,336
car 0.97482,0,598,134,717
car 0.80657,283,298,343,351
person 0.95429,227,439,267,506
person 0.85675,300,462,345,530
person 0.70383,501,276,519,299
person 0.58597,389,272,410,301
person 0.57956,243,374,267,414
person 0.57883,195,308,214,340
person 0.50136,768,350,799,389
