object_probs,left,top,right,bottom
motorbike 0.97252,574,482,643,547
motorbike 0.89149,488,562,574,634
motorbike 0.85589,805,400,849,456
motorbike 0.85149,271,348,295,381
motorbike 0.83543,871,361,910,420
motorbike 0.76031,935,407,968,447
motorbike 0.74792,1037,400,1075,455
car 0.94154,236,261,310,319
car 0.92872,980,338,1073,401
car 0.89815,388,258,459,298
car 0.81577,320,238,356,262
car 0.61693,1051,281,1076,321
car 0.57205,0,653,293,719
person 0.97967,805,383,846,446
person 0.95856,938,371,977,440
person 0.86570,873,325,901,371
person 0.86120,488,514,568,605
person 0.78641,1037,376,1075,447
person 0.77737,479,277,497,308
person 0.76290,585,452,637,535
person 0.70402,374,269,393,305
person 0.65910,271,334,294,375
