object_probs,left,top,right,bottom
motorbike 0.93506,291,620,395,701
motorbike 0.93236,123,570,203,633
motorbike 0.80176,413,639,556,715
motorbike 0.72360,1017,379,1054,436
motorbike 0.68173,1057,330,1077,372
person 0.84213 motorbike 0.60788,373,272,393,304
car 0.99218,628,290,756,335
car 0.98092,481,486,752,622
car 0.96113,304,334,397,449
car 0.77057,324,234,369,265
person 0.83423,1018,363,1052,426
person 0.75516,780,491,830,583
person 0.74453,460,598,550,689
person 0.71184,314,564,362,636
person 0.55361,126,544,199,610
