object_probs,left,top,right,bottom
motorbike 0.82411,187,507,235,566
motorbike 0.75323,785,388,847,444
motorbike 0.65628,230,356,263,420
motorbike 0.56320,529,346,558,382
motorbike 0.54075,622,346,642,382
person 0.74857,793,383,839,444
car 0.89560,408,260,471,304
car 0.80370,935,414,1079,581
person 0.82389,182,464,237,537
person 0.78338,290,317,313,353
person 0.76172,607,325,632,374
person 0.74995,521,331,550,369
person 0.63133,328,265,350,314
person 0.62544,228,335,263,409
person 0.60766,828,350,856,390
