object_probs,left,top,right,bottom
motorbike 0.79736,900,462,975,522
motorbike 0.65197,737,352,772,391
person 0.52615,731,340,775,393
person 0.55683 motorbike 0.57851,457,294,477,324
motorbike 0.52487,1048,428,1077,515
car 0.92562,590,281,686,329
person 0.92743,915,424,967,513
person 0.88462,248,350,285,406
person 0.88250,502,309,522,349
person 0.83606,330,268,348,309
person 0.82601,352,273,371,305
person 0.74234,455,275,474,302
person 0.65016,736,334,768,373
person 0.56101,1039,426,1074,514
person 0.55159,230,275,257,342
