object_probs,left,top,right,bottom
motorbike 0.97856,556,477,631,555
motorbike 0.90615,465,555,553,644
motorbike 0.89933,928,412,962,450
motorbike 0.81641,1029,402,1073,455
motorbike 0.81620,272,348,298,383
motorbike 0.70367,868,389,903,425
motorbike 0.55004,793,398,839,459
car 0.94568,971,338,1079,402
car 0.92758,237,264,310,320
car 0.92485,388,259,462,298
car 0.65610,1032,278,1079,321
car 0.51083,322,238,356,260
person 0.96417,932,376,968,440
person 0.95454,795,387,837,447
person 0.94624,1029,381,1069,447
person 0.80044,472,275,491,307
person 0.78699,570,452,616,539
person 0.78033,374,268,393,305
person 0.66372,859,328,881,375
person 0.61739,867,333,889,373
person 0.57508,464,517,547,606
person 0.57270,273,331,297,376
person 0.52209,872,351,898,388
