object_probs,left,top,right,bottom
truck 0.55809,287,297,371,386
motorbike 0.97475,424,570,515,668
motorbike 0.95252,966,419,1009,485
motorbike 0.94073,575,480,649,555
motorbike 0.82787,737,586,815,650
motorbike 0.79402,314,537,417,608
motorbike 0.61603,280,441,320,504
car 0.99489,717,407,907,519
car 0.99181,774,292,902,336
car 0.63562,288,294,369,378
car 0.60661,346,244,394,294
person 0.95342,968,399,1009,468
person 0.91425,588,450,636,541
person 0.80891,336,498,384,581
person 0.77969,273,424,315,489
person 0.71609,426,539,506,624
person 0.61455,708,488,760,581
person 0.51552,709,521,802,600
