object_probs,left,top,right,bottom
motorbike 0.87791,861,423,907,473
motorbike 0.80985,904,485,950,547
motorbike 0.77735,483,642,587,719
motorbike 0.75852,732,504,797,563
motorbike 0.74256,1006,424,1049,479
motorbike 0.56029,743,470,800,553
car 0.97414,797,290,926,336
car 0.90144,424,270,503,309
car 0.87739,8,496,232,710
person 0.98617,903,446,955,540
person 0.96597,1009,396,1048,466
person 0.96407,745,452,800,542
person 0.87803,500,583,550,660
person 0.84315,865,399,907,464
person 0.83658,933,378,972,442
person 0.81255,372,272,393,305
person 0.77375,864,391,894,434
person 0.71696,346,271,368,305
person 0.68384,560,277,579,309
