object_probs,left,top,right,bottom
motorbike 0.92111,967,391,997,426
motorbike 0.88470,658,447,717,505
motorbike 0.87635,598,499,676,576
motorbike 0.81125,853,378,897,434
motorbike 0.69006,519,288,546,321
motorbike 0.66407,920,365,955,404
car 0.96250,57,607,488,710
car 0.92154,397,261,465,299
car 0.88328,229,257,299,310
car 0.83893,1014,324,1078,377
car 0.73398,320,237,363,262
person 0.94411,854,365,896,425
person 0.94332,603,471,656,562
person 0.92102,972,361,1007,419
person 0.73744,666,418,713,489
person 0.63918,947,310,971,355
person 0.62521,373,268,395,305
person 0.59211,929,338,959,366
