object_probs,left,top,right,bottom
motorbike 0.96406,190,520,256,591
motorbike 0.91261,390,577,491,653
motorbike 0.79989,524,672,612,719
motorbike 0.74767,845,477,911,554
person 0.71565,522,646,612,719
motorbike 0.71533,1058,367,1078,411
person 0.52681 motorbike 0.60380,373,275,394,305
motorbike 0.60100,1055,338,1079,406
person 0.57331,397,558,483,644
car 0.98844,672,293,792,337
car 0.97739,560,459,809,583
car 0.90911,307,322,392,427
car 0.52471,339,249,381,278
person 0.87237,192,491,246,582
person 0.79228,406,523,450,594
person 0.77280,158,642,235,718
person 0.73883,852,457,902,537
person 0.63726,550,573,632,628
person 0.58003,527,612,621,671
