object_probs,left,top,right,bottom
motorbike 0.86295,146,564,219,620
motorbike 0.85416,327,600,427,682
motorbike 0.77541,440,639,588,716
motorbike 0.74692,1032,360,1067,423
motorbike 0.72786,800,520,873,590
person 0.71477 motorbike 0.65518,373,274,393,304
motorbike 0.52468,76,676,157,719
car 0.99381,639,292,760,336
car 0.97069,520,472,769,612
car 0.95276,305,328,397,439
car 0.50578,324,235,370,263
person 0.89559,482,597,576,681
person 0.83476,149,520,199,595
person 0.75229,343,547,385,617
person 0.65421,805,480,851,555
