object_probs,left,top,right,bottom
motorbike 0.96233,473,558,555,641
motorbike 0.93930,389,511,466,571
motorbike 0.92011,781,537,854,622
motorbike 0.90044,615,480,680,543
motorbike 0.89965,989,399,1031,464
motorbike 0.71498,729,505,798,572
motorbike 0.68647,294,454,323,492
car 0.99320,751,400,936,506
car 0.98765,800,293,927,335
car 0.93492,286,292,365,376
car 0.57162,351,246,400,295
person 0.94028,400,468,450,557
person 0.93605,625,439,672,514
person 0.85924,287,420,325,483
person 0.84812,476,517,550,602
person 0.82301,989,384,1030,448
person 0.80196,738,475,787,557
person 0.58822,283,417,315,458
person 0.53501,27,644,120,719
