object_probs,left,top,right,bottom
motorbike 0.74334,1005,474,1078,544
motorbike 0.73721,868,405,932,453
motorbike 0.61666,816,383,864,428
car 0.93133,967,279,1075,328
person 0.92723,200,307,223,345
person 0.86960,1023,442,1074,516
person 0.83219,820,355,862,422
person 0.81848,514,276,534,302
person 0.79594,424,275,442,308
person 0.74670,374,268,392,306
person 0.70461,880,382,924,445
person 0.61971,824,354,855,390
person 0.59870,887,383,913,412
person 0.57939,327,277,349,310
person 0.50184,216,266,231,296
