object_probs,left,top,right,bottom
person 0.64060 motorbike 0.84995,538,326,563,366
motorbike 0.78922,1008,486,1079,552
motorbike 0.69884,498,310,518,339
motorbike 0.67202,249,371,279,405
motorbike 0.59304,790,363,835,413
car 0.92925,638,281,754,332
person 0.94433,1031,453,1077,548
person 0.88909,248,348,275,391
person 0.77544,331,268,350,311
person 0.71875,459,293,480,324
person 0.71235,352,273,371,307
person 0.60547,791,350,821,388
person 0.59409,229,271,250,312
person 0.54437,320,265,338,312
person 0.52325,492,293,515,323
