object_probs,left,top,right,bottom
motorbike 0.86371,475,329,498,358
motorbike 0.77039,232,378,269,445
motorbike 0.72511,556,328,577,360
motorbike 0.72037,94,570,167,637
motorbike 0.65864,681,371,716,405
car 0.97520,761,375,967,503
car 0.80507,384,254,433,285
car 0.52876,404,268,442,290
person 0.94482,475,313,499,349
person 0.85799,547,313,568,352
person 0.74643,724,411,751,485
person 0.73879,295,335,322,376
person 0.73405,77,519,158,601
person 0.64542,683,333,716,366
person 0.54248,328,270,352,307
