object_probs,left,top,right,bottom
motorbike 0.85826,224,421,263,482
motorbike 0.65294,1009,420,1079,479
motorbike 0.64442,290,392,318,427
car 0.98797,622,340,767,440
car 0.96392,355,247,403,280
car 0.67549,551,361,631,419
person 0.93111,283,358,318,422
person 0.91954,1028,395,1078,472
person 0.87982,548,290,566,326
person 0.84113,221,403,261,466
person 0.70815,544,349,563,396
person 0.69746,583,332,610,369
person 0.64292,485,296,501,328
person 0.61768,430,297,451,326
person 0.57865,325,274,345,308
person 0.53318,225,356,246,392
