object_probs,left,top,right,bottom
traffic light 0.51655,149,228,165,253
motorbike 0.79054,825,352,900,397
person 0.85823 motorbike 0.71085,366,314,393,347
person 0.72590 motorbike 0.61640,210,312,228,341
motorbike 0.59403,273,486,320,534
motorbike 0.55279,389,271,411,300
motorbike 0.51362,253,458,321,524
car 0.98090,329,361,432,460
car 0.86191,223,255,266,284
bicycle 0.70425,927,369,991,415
person 0.89927,941,342,983,406
person 0.85032,259,444,308,506
person 0.76200,838,340,883,393
person 0.69187,185,289,201,321
person 0.62603,299,334,318,368
