object_probs,left,top,right,bottom
motorbike 0.94751,765,464,827,515
motorbike 0.93776,627,536,706,623
motorbike 0.85770,862,423,909,480
motorbike 0.75433,943,463,986,519
motorbike 0.50393,827,549,880,612
car 0.99302,723,289,868,337
car 0.94871,0,571,106,717
car 0.84961,389,268,465,303
person 0.97928,865,401,907,468
person 0.95217,305,658,372,719
person 0.94972,948,421,985,498
person 0.92121,824,489,887,598
person 0.89396,776,423,819,487
person 0.86192,631,501,705,608
person 0.77269,372,272,393,304
person 0.73886,519,278,537,305
person 0.68320,347,273,369,303
